,v1  CLS price,—   CLS price+v3,v4  CLS price+insider,—   CLS price+v3+insider,v2  REG price,v3  REG price+v3,—   REG price+insider,—   REG price+v3+insider,mom 20d,SPY
2023-05-05,84476.73172503048,96884.37880174513,108195.9641065771,99454.13553464315,83790.76443240372,94424.75862153954,73984.32257436558,108383.96689626596,92014.83382543932,87843.27365850001
2023-05-08,85122.51473003045,96698.41680174516,108322.93410657712,99325.60553464317,84081.75425115373,93394.32247553955,74463.63283086556,108157.53377926594,92068.0521764393,87865.3736585
2023-05-09,84799.45397303047,96571.01780174515,108011.3061810771,99246.07685464316,82563.17207665372,92721.40845403954,73998.03283086557,107681.39377926596,91657.08385993933,87483.0436585
2023-05-10,84812.85397303046,95759.88280174515,108043.07598957709,98922.76982531189,82431.28830651108,91056.5973990956,75232.02419657396,108422.92377926593,91901.5838599393,87889.6836585
2023-05-11,85016.73099803047,94981.22465509515,107517.68063599661,98049.07469931187,82024.58273751108,90117.55283627221,75431.15504857394,108148.28377926596,91539.99556127765,87737.1936585
2023-05-12,84572.07354203047,94092.07449679515,107316.20421599661,98254.7116253119,82144.24305221201,90051.0458467722,75529.82895557396,108568.05953026595,91839.2344418274,87622.27365850001
2023-05-15,85185.26630203046,96342.83192379515,108178.75267399661,99687.4496188119,83070.307004212,92096.88133027221,76001.37026457395,109038.37231926595,92225.16695982743,87922.83365849999
2023-05-16,84507.01924503047,94247.97448379516,107111.50160199663,97827.5160138119,82679.20177871201,90036.70733027221,75520.60365330646,107634.90231926595,92122.66695982742,87337.1836585
2023-05-17,85457.49511403048,97607.9528329382,108373.39909399662,99629.19415648753,83153.829669712,93672.37633027222,75993.00204280645,108989.12575858652,92730.82808032741,88393.56365849999
2023-05-18,85979.10036503048,98127.34753393821,109797.2062989966,100053.27156548754,82965.503990712,94582.16733027222,77411.62451330645,109718.73244799032,93964.8087203274,89242.2036585
2023-05-19,85719.28232753047,98011.6218164382,109823.93045949662,100093.44848698755,83922.52890967204,94616.57246777222,78188.67541603104,110706.05820799034,93564.4487203274,89114.02365850001
2023-05-22,85463.40175753046,98182.5933094382,110501.42163949662,99972.77623898753,83509.17482017203,95985.76780952467,79083.19889153104,111891.64061549034,93153.1687203274,89149.3836585
2023-05-23,84124.46059203046,97776.8670362286,108672.21163949661,99482.40816297814,82474.1502752591,97298.91060115707,78543.435106221,112348.07672963235,91597.71647382742,88152.6736585
2023-05-24,83658.09510203046,97109.37631872864,107705.4474309966,98904.15484297817,82226.7296099,96561.7689541571,77670.2658080384,110986.22106163234,91553.99909182741,87516.1936585
2023-05-25,83903.64510203047,96423.44631872863,111004.60746699662,98602.50946547814,82086.7326524,95572.22603415707,77503.10085253841,109706.64106163233,92975.13351405048,88272.0136585
2023-05-26,84215.85159703047,96378.93599972862,111327.42470549661,98382.29946547817,81921.97265239999,95870.57847515708,77526.3990390384,110552.54106163232,93648.07613405047,89410.1636585
2023-05-30,83793.73118603046,96042.85575222863,111089.97021949662,97763.50506897816,81962.26265239998,94963.55624465707,77552.12310903841,109995.40115463235,93051.5049526746,89443.31365849999
2023-05-31,83752.81543453046,96117.59756022862,110878.14274849661,98326.44024597814,81756.53066290001,94335.68002580348,76926.8931090384,108952.18507226277,92403.6995572262,88950.4836585
2023-06-01,84572.28011603047,96063.12048472861,111045.16097599662,98777.80251197815,81916.2690509,95334.68182580348,78130.78744889097,111269.05504226277,93891.08069472619,89792.4936585
2023-06-02,86503.15037403048,97155.81646972861,114539.05097599661,100168.36096397816,82785.4106649,97882.41182580347,79802.38691749937,114126.7246747099,94967.5270777262,91085.34365849999
2023-06-05,86532.48671853046,97495.93915772862,114188.1767819966,99904.00327597816,82735.7071299,98079.20621380348,79033.66690349938,113069.0193197099,94784.5765726894,90912.9636585
2023-06-06,87266.39519703048,97082.23725472859,116138.4654336317,100149.53206997816,82836.8018489,98808.94155530346,79827.11324399938,113830.86758290428,96311.3530226894,91109.6536585
2023-06-07,87565.63192788021,95860.1365554903,116895.1480171317,99094.7072409938,82714.7785349,99252.83019786907,79321.88726199936,114734.07905571038,95914.83120039655,90795.83365849999
2023-06-08,87744.3467728802,96652.8956809903,116576.81801713166,99702.0093694938,82768.91000739999,98981.81386836906,79459.66726199938,114693.99676421036,97357.93983789654,91341.7036585
2023-06-09,87712.1257028802,96781.3985069903,116384.29367063168,99550.5917514938,82684.21543389998,97050.4077420948,79514.41637291707,114207.38251921037,98093.5509766142,91505.2436585
2023-06-12,88452.27570288022,96844.0785069903,116803.5797386317,99571.0763054938,82717.66725669996,97253.7286178886,80606.00835441706,114966.57251921039,99190.6562256142,92333.9936585
2023-06-13,88540.6043438802,96926.0850264903,117493.71318363168,100191.7463054938,82988.54125669997,99162.03444538859,82287.23156091705,115861.06251921039,100967.0474236142,92939.5336585
2023-06-14,89120.1485938802,97173.47933149028,117381.35094213167,100341.16498949382,82535.74525669997,98218.14594938862,82339.13610091705,116032.78251921038,100705.8161616142,93050.0336585
2023-06-15,89913.17036188021,97664.17933149029,118663.0082161317,100774.25141299379,83171.8788446756,99361.5859493886,84006.01610091706,117210.29239771035,102020.6075331142,94199.2336585
2023-06-16,89879.1563068802,97663.19933149028,118681.7682586317,101362.94037699379,82806.78509417562,98919.8499493886,83477.31308908077,116773.20551771038,101112.49753311422,93880.9936585
2023-06-20,89842.30349388022,97362.6408404903,118478.0782586317,100718.7334769938,82883.8820381756,98108.22594938861,82633.84825408077,115582.53025521038,101751.9578931142,93394.7936585
2023-06-21,89368.90795838024,97321.74131749032,118460.8771866317,100882.76242549378,82245.15463417562,98313.18594938861,82504.02054208076,115510.04874171037,100253.67163211422,92917.4336585
2023-06-22,89678.48964988021,97399.2492944903,118618.51305813168,101254.6159649938,82587.51894617561,98065.78537738862,81706.47950708077,114589.61876371037,100703.03999661418,93251.14365849999
2023-06-23,89254.94543838021,96935.51683749032,117701.06070163168,100877.46112099379,83318.5749541756,97613.60076975208,80884.75646647188,113594.14022665503,100157.3617201142,92548.36365849999
2023-06-26,90043.15439888022,97138.39550574028,117882.98794663168,101091.0215674938,82688.8794711756,98249.29393675209,81750.42443447188,115010.74624415502,97922.8769116142,92172.6636585
2023-06-27,91496.11996101875,98157.9184437403,118062.27951163168,101523.7147944938,83902.47820567561,98689.21208675209,82485.03169047188,116614.795424155,101107.8769536142,93180.4236585
2023-06-28,90809.60652901874,97079.26844374031,117314.30059113167,100425.7654444938,84620.07927567561,98415.3039887521,81858.76617047188,116477.03542415501,102643.71263213313,93226.83365849999
2023-06-29,91638.68758901875,97491.56797774031,117647.02261163168,100510.14544449377,84722.3492756756,99548.30394075208,82093.03369047189,117282.84342415503,102827.92040713313,93593.6936585
2023-06-30,92753.49359301873,97994.2037242403,118735.04529863168,101419.01642399379,85023.74927567561,99598.51786075206,82917.83339047189,117331.07942415502,104658.59528113314,94694.27365850001
2023-07-03,92475.22838201873,98995.93872424029,119174.56638413167,101987.6243244938,85153.60835567559,101039.74786075206,83357.50139047188,119392.92342415501,105799.14287579722,94802.56365849999
2023-07-05,91531.32194201874,98386.22372424029,118733.68970663167,101491.87697349377,84336.1707641756,100589.24786075208,82771.95856397189,118179.08942415498,105298.02599124503,94661.1236585
2023-07-06,90565.41733551872,97972.8682212403,117429.93970663167,101046.02706899379,83309.4738234256,99622.79786075209,81954.13977397188,116614.33696595501,103689.44586824502,93922.9836585
2023-07-07,90655.73904001873,98200.69121124031,117805.67377813169,100670.90971199381,84095.9873124256,102552.76778976423,82281.78833347188,118690.05555045503,104360.08893674503,93686.5136585
2023-07-10,91747.10981551872,98368.7241822403,118597.80171963168,101541.2278309938,84994.7959584256,102876.75561476422,82991.95067907189,119161.05710775501,105807.51204674502,93922.9836585
2023-07-11,91237.92311751872,98776.23991727825,118904.4248636317,101518.88816999379,86508.5939544256,104212.66091846238,84204.06616425951,120915.27149293687,106454.17128324501,94519.6836585
2023-07-12,91759.16049301872,98637.51203927826,119441.04975563168,101537.2549049938,87691.98434597446,103952.65157496238,84216.1779452595,121203.73210293686,105590.66651424502,95277.7136585
2023-07-13,91743.62090651874,98820.95866827828,118800.47525340141,101596.27414426646,88144.37094547447,104285.99350296239,85459.8481052595,122460.69364593684,104798.59651424501,96031.3236585
2023-07-14,92139.94098051872,99397.97866827826,119688.6756394014,101770.34931626644,87484.66439147448,104214.07346296238,85556.10845240878,122404.57364593685,103028.34100534127,95971.6536585
2023-07-17,92082.55253651873,99090.85035927827,119711.57334290144,102001.04931626642,87952.96439147448,102881.91655296239,85762.1611169088,122564.33364593686,103905.72662334127,96303.1536585
2023-07-18,91918.10933451873,98913.04475127826,119643.16018790142,101713.11119626644,88882.41439147448,103295.83158544033,85894.4486159088,122573.37364593687,105127.44958884126,97016.9836585
2023-07-19,91991.87235201872,99636.92475127825,119370.01457940141,101580.09498426646,88668.27048297446,104062.58321744035,84285.21861590879,122465.86364593686,105277.35099884127,97231.3536585
2023-07-20,91933.23706701874,99547.15475127826,120101.45693140142,102337.35768426646,87244.56992197447,104891.79321744034,84052.0649170519,122788.25364593684,104751.51494884126,96588.2436585
2023-07-21,92287.79070801874,99753.68379427826,120760.08693140141,102546.64768426644,86866.57529947447,104804.76321744034,83497.05771905191,123173.88534743687,103577.10042034127,96588.2436585
2023-07-24,92069.84198901875,99697.48151977824,120550.8820674014,102783.93248026643,87963.86671547446,104725.31138844034,83830.2764490519,123559.95150893687,104211.97409584126,97019.1936585
2023-07-25,92280.04083251873,99535.63726327823,120883.40787540142,103088.12291476643,87286.27279147446,104745.67900494034,84794.47538205191,123736.29765143686,103795.33988584125,97282.1836585
2023-07-26,92015.57509751874,99215.73057727826,120141.64887540138,102834.31376226642,88746.96396747447,105334.90496694035,86076.49679755191,125333.35763843686,106414.50487884127,97297.6536585
2023-07-27,90552.73405701872,97530.51953627824,118931.00282253229,99956.64155926643,88049.09574797447,103356.33553444032,85230.9880030519,123121.29464743688,105347.32773184129,96654.5436585
2023-07-28,90963.03991601875,98611.43592277824,119276.9620330323,100520.998596683,88843.33982747447,104507.79841444035,86129.97918305191,124547.56365743688,107588.76773184126,97598.2136585
2023-07-31,90968.71532401873,98054.63592277825,119947.28256553228,100510.76024868299,89032.42611747448,105379.88104644037,86260.2678450519,125304.68365743686,108136.77779258633,97781.64365849999
2023-08-01,90889.50142851872,97984.56297877824,120117.09510453229,100414.75024868299,88902.84611747449,104799.49190244034,85317.42438505191,123934.16365743689,106284.15165538633,97503.1836585
2023-08-02,90039.08203851874,98047.93530327824,118011.68015853228,99249.462959683,88309.4161174745,104242.18987044036,84458.75067505192,123167.87365743688,105712.20498338633,96150.6636585
2023-08-03,90035.11306759695,98037.65616427825,117916.82591703229,99206.54057968297,87836.23835597448,104282.08625644034,85055.58067505191,123268.97365743689,106348.32739988633,95876.6236585
2023-08-04,89975.36393759697,97332.90886927824,115301.10548903227,96335.3123868694,88309.17830097445,104399.08625644034,84808.4002390519,124927.83365743687,106562.38229788633,95445.6736585
2023-08-07,90760.01951059696,97764.58550227825,117306.26974603228,96733.6098658694,88419.53675147449,104685.16625644035,85604.6075155519,125180.57833693687,107117.00329638633,96274.4236585
2023-08-08,90694.80549459698,97468.89331827825,116648.90429646934,96924.90043220835,88303.43907507448,103891.82313900294,85514.02832745192,125905.33383513686,107241.077929585,95858.9436585
2023-08-09,89978.29892009695,97821.21366327823,115006.40118196934,97210.87371320836,87928.50280307449,104245.76850150294,85351.70716756191,126103.43722313689,106550.24410269968,95220.2536585
2023-08-10,89754.12960909696,97629.70975327824,114574.07041296932,96776.96468470835,87936.05860307447,103875.72416450294,85375.33481756189,125751.36445363687,106414.11837869968,95253.4036585
2023-08-11,89071.04848909695,97849.15255327824,113184.78781469387,96832.25468470833,87701.26678457446,105159.25357600294,85009.16476193107,126595.24514163687,106862.8183786997,95198.1536585
2023-08-14,89679.75760309695,98159.64983927825,114051.24638469388,97221.62565670835,87962.17890757447,104336.52089600293,83925.36417193105,125540.81574163685,105618.06437869968,95721.9236585
2023-08-15,88759.48788709697,97292.45983927825,113171.83556819387,96326.39657770835,87066.15182457448,102287.00683400294,82274.05750543106,123155.77274163686,103449.88183619919,94610.2936585
2023-08-16,87900.12228109698,96836.37451327824,111926.15831708233,95506.39715143623,86084.81088105007,101394.05032700294,81436.17788641473,122240.11274163685,102557.88921996682,93918.56365849999
2023-08-17,87146.29041659697,95322.44272227823,110466.05112458231,94570.25403743624,85378.80978105006,102570.49842000293,80611.1523413366,122773.25174163685,102620.07414446681,93204.7336585
2023-08-18,87085.01129132736,95773.77910327824,109917.87831996547,94682.94509643623,85707.37108305006,103570.69038000295,81077.90427750869,123426.02639775134,102683.70505896679,93248.9336585
2023-08-21,87375.05142782738,96870.52384677823,110337.06158946546,94759.98985543623,85116.84590715395,103252.97038000292,80652.52580350867,122823.78089775135,102014.55745446682,93854.4736585
2023-08-22,87952.38502382737,96857.13395977825,110125.15158946544,94436.13404543622,84007.19562365396,101945.37038000295,79646.6001835827,121182.21879291655,101514.60793446681,93600.3236585
2023-08-23,88617.39094582738,97732.68649477825,111286.39680796546,95428.97054743621,84558.90216030122,101115.50126843156,80139.7815751272,120712.77473946156,101491.25644296681,94641.2336585
2023-08-24,87845.82883682736,96606.39733177825,109894.83278446546,94095.06385843622,84101.84094780122,100592.31719793157,78612.54953062719,120110.96544946154,100881.11353446679,93332.9136585
2023-08-25,87920.69202182737,97002.4129866065,110591.62278446545,94825.26913543623,84112.19094780121,101093.01792993156,78841.97763062721,120451.97124996156,101264.0308769668,93989.2836585
2023-08-28,88509.55030632738,97488.5086236065,111355.05724446545,95627.41913543623,84786.96000580121,101629.75182193154,79973.21763062719,121259.87590196157,101744.2208769668,94581.56365849999
2023-08-29,89580.53164482737,98806.6211586065,112754.27200596547,96987.42236493624,85116.14331030122,102163.45677493156,81377.66763062721,122677.99590196153,102149.3508769668,95945.1336585
2023-08-30,90042.06287482736,99154.6111586065,113209.41213696547,97466.98741843623,85681.3433103012,102357.13754693155,81530.21183062719,122776.57590196154,102852.93378496681,96338.5136585
2023-08-31,89538.9701529131,99318.26010992525,113770.42506496547,97600.62124243623,85542.47617580122,102240.15429193157,81559.91907862721,122608.23590196153,102983.84818496679,96199.2836585
2023-09-01,89381.9876359131,99708.60087142527,113276.45728196546,97694.42008093622,86168.39052080121,103883.20693093157,80995.68730881053,124968.62590196154,104171.10348859627,96378.2936585
2023-09-05,88937.4577794131,99832.84087142524,112849.29211346548,97660.09589493622,85464.56843530122,104558.89685021325,79640.5819680413,125150.71590196155,103729.77997959628,95962.81365849999
2023-09-06,88689.4138944131,99760.52585342526,112426.95423246548,97652.55246493622,84986.56645430121,103825.92862621322,79239.0779220413,123371.12590196154,103729.65181759627,95319.7036585
2023-09-07,89128.87064941309,99722.54096192526,112878.90423246546,97655.45662393622,84813.29033680122,103191.92990978227,78101.08916794937,122423.55637646154,103421.2114356521,95027.9836585
2023-09-08,88975.0084614131,99936.93258442526,112689.14139096547,97871.15202143622,84578.07396030122,104135.00411628226,78077.99828644936,123210.50577736151,103439.6046326521,95169.4236585
2023-09-11,89201.7635104131,100000.26363242525,113093.28896596546,98293.22493493621,84431.32345930122,102763.3917168361,77729.60090344938,123237.93413336153,103901.5129861521,95794.8536585
2023-09-12,89249.89264441312,99966.20334242526,112674.97896596546,98673.56992093622,83943.89345930122,103981.2823988361,77754.34140344936,124677.26921736152,103478.3614101521,95271.08365849999
2023-09-13,88203.60423691312,99590.88125692526,112969.93117096546,98931.14992093621,83668.08235540043,103826.7138883361,77382.60140344937,123520.47598686152,103312.0014101521,95381.58365849999
2023-09-14,88755.72431391312,100698.03184992523,113445.11994546547,99670.69639343623,84943.05248090043,105942.81884033611,78351.25140344937,125641.21598686153,103563.76141015209,96201.4936585
2023-09-15,88250.4967559131,100007.38184992525,112387.18857046549,99040.25246793623,84288.00248090041,106122.90248273035,77655.07057713297,124849.89598686153,102242.69352617173,95045.6636585
2023-09-18,86915.99646766915,99817.84440192525,111753.13606446546,99081.90942793622,82862.1988169004,104629.28203573034,77496.21062413296,123252.51747675898,101400.20651617172,95100.9136585
2023-09-19,87202.96736566913,99483.56365092524,111821.83941896546,98683.20051193623,82790.7513453591,105117.87203573034,77366.50055513297,122872.22885575895,101252.59790217174,94904.2236585
2023-09-20,86458.78101166914,99361.16365092524,111363.44956096547,98636.2678224362,82139.56735525752,103827.25937973033,76492.42940980484,120952.56715174335,100174.8757011895,94035.6936585
2023-09-21,84456.15952366912,97815.59635992526,109731.63228096547,97270.73171943621,81033.67494575752,101961.64196104104,75112.69313079782,119225.31635174333,97911.40819544237,92486.4836585
2023-09-22,84044.53363061341,97079.72794592526,108970.91228096545,96826.41712144676,80791.87758175752,101547.13234179106,74598.91925929782,118470.58919444334,97379.29025303747,92278.7436585
2023-09-25,84325.7461381407,97046.75653392525,108846.09861393174,96686.94419744678,81093.46758175753,102216.95440779105,74644.53071379782,118604.25243414336,97785.54627553748,92665.4936585
2023-09-26,83123.8079513828,96494.92010592525,107650.07816043461,96119.79544294678,80439.02758175753,101145.08595429106,74427.07066171296,117456.05103614334,96284.42324453747,91308.55365850001
2023-09-27,83138.14478888281,96311.71799292526,106853.53503343463,95624.34494144678,80175.64758175753,102071.94312179106,74892.11905021296,118295.92329464333,96206.28324453748,91346.1236585
2023-09-28,83868.35478888279,95639.46690692526,107162.54503343461,95784.02494144677,80892.67676575753,102686.30786979107,75508.38905021295,119034.64699614335,97257.23324453748,91872.1036585
2023-09-29,83705.9498623945,95385.70480692526,106900.46453343461,95804.68665194677,80862.58709925751,102207.76275729106,75483.41905021295,118249.11188025137,95929.87324453748,91651.1036585
2023-10-02,83203.7229118945,94772.89480692525,106304.70844543459,95443.39396636077,79293.31423705745,100705.82990829105,74884.44905021295,116496.86709525136,95420.25387703747,91613.5336585
2023-10-03,81466.3774731116,92785.71771025658,105071.49896191541,94462.23813518029,78065.69574427453,99979.53371429104,73975.52905021296,115764.31809525136,94426.35952251306,90391.4036585
2023-10-04,82802.2165767116,93844.56451325656,106256.0244469154,95911.4732101803,78123.13471387261,99534.9882251943,73960.30740972597,115121.82109525139,95599.71871251304,91047.77365850001
2023-10-05,82932.03305821159,93955.71467491091,105684.21990867835,94505.99355199994,77128.16985437575,99085.4921192416,73261.08909422596,114643.00693925137,95917.89418301305,91014.6236585
2023-10-06,83898.22243321159,94910.24596791089,107045.02026467837,94839.42679649993,77292.23694487575,100200.38718274159,74093.11750014691,115596.85351425139,96332.82707801304,92090.89365849999
2023-10-09,83191.96977293794,94767.26187941089,107491.09026467837,94621.53866149993,78824.07989399217,102367.08311374158,74129.6004906469,116469.42104905137,97281.79377351305,92678.7536585
2023-10-10,83716.33948043795,95415.0998634109,108089.70679867837,94914.23802499993,79357.34001449216,102628.40876874159,74224.80691864691,116829.60528255135,97337.78350301305,93158.3236585
2023-10-11,83751.31116943795,95244.8627499109,108750.71115117837,95218.75234299994,78975.63001449217,102904.6587687416,74537.42727259282,117201.62157655136,97875.34647851305,93538.4436585
2023-10-12,82940.37685693795,93561.0304385144,108528.55126467835,94041.74261399993,77700.01001449216,102784.05346424159,74143.08124059283,115604.2046347686,97207.40647851306,92970.4736585
2023-10-13,82721.31578502178,94064.15953901438,107728.40126467837,94260.96261399993,77420.71085425769,104011.67018424158,73110.48165903409,115854.72496226859,97995.49647851306,92508.58365849999
2023-10-16,83462.61042852179,94371.5795230144,108447.29579267836,94637.94577399993,78320.43840625769,105742.8499588394,74188.1664250341,117887.08496226861,97928.05647851304,93478.77365850001
2023-10-17,84090.86355952178,94677.66952301438,109004.07573467838,95433.53286799992,79214.81704736059,106958.0709668394,74228.0264250341,120478.06263637685,98005.22207751306,93474.3536585
2023-10-18,83221.23982812179,94304.0753190144,108118.65808267836,94383.29695399993,78333.50634754878,105871.2005653394,72966.96804799915,119513.70957937685,97358.83101951305,92234.5436585
2023-10-19,83728.76810512178,93363.6780140144,106782.48277067837,93235.62952652047,77794.7992124933,104132.59409179735,73183.28913699916,117443.19714106983,96079.38267323318,91425.6836585
2023-10-20,82752.7130351218,92783.46055501439,105539.02407667835,92027.21472402048,76604.23657449329,102816.52947079737,72379.15212699915,116059.10501506983,94834.37096335969,90307.4236585
2023-10-23,83062.61202012177,92145.80178110705,105509.68418717837,91570.87408402047,76371.89456449328,101012.17947079736,72041.49241849914,114441.95361706981,94240.15767285971,90150.5136585
2023-10-24,83745.00589102009,93041.10533710703,106592.12418717837,92619.59408402047,76678.62650249328,101014.11632579737,72413.87892705019,115205.99515506983,94912.34628285968,90828.9836585
2023-10-25,82073.75390902007,92388.75831410704,105406.34886567837,91929.09937452046,75822.68589949328,100323.59006880928,71574.14520105018,115335.46370006983,93786.85893840312,89529.5036585
2023-10-26,81102.73566163644,92133.91316788738,104873.94630317837,91635.34906202047,75400.59306141117,99691.66574025185,71324.59929955019,114822.97207006981,93004.94442640312,88459.86365849999
2023-10-27,80985.28693513645,91742.72853788738,104283.25932667838,90659.62639402048,74073.02270627659,98203.93924025184,70727.39042796742,113476.29370396546,92013.13442640312,88062.06365849999
2023-10-30,81506.30693513644,92301.23142088737,103716.10003714685,91429.55639402047,74047.77884727658,98347.76920375186,71644.90996296742,113733.72518796548,92460.21442640311,89109.6036585
2023-10-31,81760.87350342164,93667.11206288739,104126.82356064688,91537.40093153785,74282.19085174533,97567.62702299806,72548.92851296742,113766.55518796547,93321.73442640313,89668.7336585
2023-11-01,83585.44462842164,95071.98206288739,105010.89729113619,91003.48960895892,74298.7071820981,97171.16307203387,73599.81851296744,113500.73518796546,93184.43842840313,90621.2436585
2023-11-02,85038.61876409812,96899.57081351905,107988.15322403269,93225.99131245891,75993.8705105981,100359.55292153385,74102.94226670716,116890.32518796546,94829.10493240312,92351.6736585
2023-11-03,86970.37937145546,96896.36719051903,110509.81088896138,95446.3066471083,78114.51591716954,102267.18792076851,74571.94775370717,117400.99222196547,95954.06785290311,93191.4736585
2023-11-06,87466.67823745548,96945.31764951904,110072.51870371246,94034.85011710832,78116.60941866956,100741.43441876852,74553.75730551878,117403.17455546546,95653.09211390311,93403.6336585
2023-11-07,86847.10747345547,95502.07717451904,110338.35837871244,93928.7322821083,77507.43941866954,100098.91079076852,74926.4804092136,116802.33147346546,95247.56631327311,93668.83365849999
2023-11-08,87884.01591563987,95284.92414338166,110118.32680432897,92655.9475451083,76783.89429166955,99359.81626397524,74886.99557121361,116772.94531546546,95049.88616327311,93737.34365849999
2023-11-09,87881.79352713987,95377.55896738166,107748.41112696874,91221.24541221569,76257.67524966956,97779.05502174287,74247.30521421361,116968.33929546546,93876.65074277311,93010.2536585
2023-11-10,88733.98592663987,95963.00473588167,109585.56243596872,92194.8564622157,76768.16446966956,99230.87482574287,74990.84980321361,118034.02380596542,94860.21765577311,94455.59365849999
2023-11-13,89097.56244113987,96471.30431038167,109321.11243596874,91993.54115771569,77563.84591216956,99111.39959624286,74829.2369392136,118165.70547046544,95517.48903767287,94367.1936585
2023-11-14,89426.92244113988,97531.75790805546,114051.81329971345,96277.6251550946,79327.91203054509,103840.51509377564,76954.92593921362,120732.33053796545,98403.05541412694,96190.4436585
2023-11-15,89577.05562113985,96784.71474405545,114989.05679968186,97330.78186925735,79750.86073399804,104837.32100720463,77602.3733703319,120933.52053796545,99436.64100612693,96393.7636585
2023-11-16,88336.25733613987,96173.48474405546,114174.35597018184,96596.24387625733,78881.92910249805,103242.86414870463,77100.7946333319,120119.18053796545,100255.50535062692,96510.89365849999
2023-11-17,89214.16243413987,97339.13658805547,114737.54661468185,97214.09934625732,79036.06905549804,103319.68995570463,77457.0594123319,121402.27053796545,100683.56523008202,96630.2336585
2023-11-20,89264.66726513985,97380.83286955548,115493.93957818183,97380.18924175734,79653.33496549804,103819.31328370463,77824.25401333191,121688.96793946547,101402.34109344348,97372.7936585
2023-11-21,89331.27561413987,97235.53286955546,114946.17953168185,96799.14924175733,79993.50221749804,103468.80469620465,77782.8977868319,121333.06779096545,100743.05435494348,97160.6336585
2023-11-22,89721.64193563985,97557.12286955546,115526.26503918183,97236.06924175733,80391.06221749804,104050.38130020462,77840.77800483191,121319.22773746545,101490.61392694348,97534.1236585
2023-11-24,89970.31676013986,97840.71647355545,115806.87268318186,97639.77098175733,80756.29221749803,104703.23130020463,78030.25266133194,121676.65277446543,101626.10413144348,97593.7936585
2023-11-27,90056.29255363985,97736.73422355547,114257.24511218184,96927.95041475733,80488.22221749806,103960.00402920463,77660.54920833191,121697.83933796544,102088.02902444349,97419.2036585
2023-11-28,90061.30766313987,97055.44591505546,114310.51231218185,97097.55329025733,80211.41221749804,104039.48119070461,77975.7277707599,122007.46590504807,101808.89964144348,97516.4436585
2023-11-29,90254.18938413986,96948.85207305546,114516.42188924711,97717.25977525735,80062.35481549804,104965.32119070464,77983.62753846252,122358.20415704807,103300.32396179556,97447.9336585
2023-11-30,91142.28938413986,96932.75522305547,115666.05103674709,97698.81721675734,80477.07960099805,106385.05835720462,78847.88146346253,123216.18458154806,103631.26780179556,97830.2636585
2023-12-01,91986.68004413987,97122.90563305546,117613.72317646605,98304.99429475734,81171.36948449805,107962.06627170462,80644.1172928832,126233.35458154808,105574.48780179555,98407.0736585
2023-12-04,91730.73533498772,96289.03563305546,117278.25711446605,98388.77466025735,82012.112196725,108915.22150046287,80642.98448691364,127133.58901607242,106439.06041970762,97892.14365849999
2023-12-05,91132.71006898774,95379.10332255546,115796.09320282818,97365.22360625734,81821.515916725,107487.22720046286,79653.44648941365,125626.74716207241,105763.8061552076,97872.2536585
2023-12-06,90752.32837548773,94306.86998055544,115263.07453382816,96342.04577925734,81648.63447493731,107277.23552446284,80029.40301931003,125059.55676657241,106428.52843120761,97478.8736585
2023-12-07,90627.13980098769,94329.15694209257,115507.2592941507,95903.65577925736,81948.17148893733,107392.19363400029,80131.37750931006,124744.67732957238,107823.92861720761,98221.4336585
2023-12-08,91005.84833298768,94837.86621709257,115754.34235015069,96397.65577925733,82294.84148893731,107828.00472950029,80541.5654346474,124912.53328907241,107689.2229572076,98641.33365849999
2023-12-11,91456.7223669877,95091.36745809257,116477.31905015072,96893.76583975735,82798.5114889373,109511.46854351138,81111.7711646474,125177.95192357241,107419.8813912076,99023.6636585
2023-12-12,91851.3700489877,94608.49392409259,117188.03226815072,96334.39131528098,82729.56701371813,109011.67093486412,80391.95593429318,124503.3514389287,107863.39207571617,99474.5036585
2023-12-13,92459.73985498768,95542.26131059258,118554.92000415071,97650.04014478097,85877.99049371813,113324.29371948025,84577.45480017735,130607.7126849287,109584.02092971615,100842.4936585
2023-12-14,92727.38220198768,97018.08881259257,117990.4027801507,100407.44393128098,88040.59083524924,117088.06514871976,87286.87684068772,135368.77713315183,111784.13582406266,101165.1536585
2023-12-15,92581.56220198769,96701.31318809258,118126.48681215072,100160.45251378097,88178.56937924922,115721.90649371977,86241.5050206877,133689.50760415182,109962.07567556264,100999.4036585
2023-12-18,93359.44126348768,97544.35621309257,118911.12846415072,101401.39171778096,89377.92937924924,116810.74147021977,85710.16489288384,132554.01296378495,110410.44567556263,101565.1636585
2023-12-19,94184.02140348768,98335.09621309258,119686.17826415072,102101.71404678097,90927.99828592321,118336.85571894827,87734.1045217,135683.90765860307,113715.06583456264,102179.5436585
2023-12-20,93370.03199248767,97495.59119709258,118983.18494665071,100860.74611228099,89828.28579842321,115737.7514939483,85453.9088917,131199.20961810305,111324.77848806401,100769.56365849999
2023-12-21,94329.23217248768,97939.08185909258,119928.05162065072,101565.86459228097,90922.6674686912,116889.19035894828,87732.43889170002,135014.86787017508,113726.99298606403,101722.0736585
2023-12-22,94568.48253248769,98193.30029309257,120465.15358665069,101902.60459228096,91312.0067486912,117918.89319394829,88037.9688917,135135.7839301751,113432.97068806402,101925.39365849999
